CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LEYEV,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,REYEV,RPUPILD,RPUPILV,CX,CY,CS,LGX,LGY,RGX,RGY,SKLHEADX,SKLHEADY,SKLHEADZ,SKLV,VIEWER_TIME_TICK
286316,39.37654,1.77064E+12,0.298,0.481,38.753,0.624,516,1,0.325,0.441,1,0.282,0.497,1,0.303,0.47,1,1.#IO,1.#IO,16,1.037,1,1.#IO,1.#IO,17,1.034,1,-4.645,-1.577,66.617,1,3.997,1,1.882,-1.146,66.403,1,4.233,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286317,39.39302,1.77064E+12,0.298,0.481,38.753,0.64,516,1,0.311,0.436,1,0.281,0.493,1,0.296,0.465,1,1.#IO,1.#IO,16,1.039,1,1.#IO,1.#IO,17,1.032,1,-4.732,-1.611,67.805,1,4.068,1,1.853,-1.135,65.581,1,4.181,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286318,39.40937,1.77064E+12,0.298,0.48,38.753,0.657,516,1,0.333,0.439,1,0.273,0.505,1,0.302,0.473,1,1.#IO,1.#IO,16,1.041,1,1.#IO,1.#IO,16,1.03,1,-4.732,-1.611,67.805,1,4.068,1,1.853,-1.135,65.581,1,3.935,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286319,39.42576,1.77064E+12,0.298,0.48,38.753,0.673,516,1,0.334,0.444,1,0.28,0.5,1,0.308,0.473,1,1.#IO,1.#IO,15,1.041,1,1.#IO,1.#IO,17,1.029,1,-4.732,-1.611,67.805,1,3.814,1,1.853,-1.135,65.581,1,4.181,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286320,39.4423,1.77064E+12,0.298,0.48,38.753,0.69,516,1,0.333,0.441,1,0.28,0.499,1,0.306,0.471,1,1.#IO,1.#IO,15,1.04,1,1.#IO,1.#IO,17,1.03,1,-4.705,-1.599,67.334,1,3.788,1,1.868,-1.149,66.278,1,4.225,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286321,39.45863,1.77064E+12,0.298,0.48,38.753,0.706,516,1,0.325,0.443,1,0.27,0.506,1,0.298,0.475,1,1.#IO,1.#IO,16,1.038,1,1.#IO,1.#IO,17,1.03,1,-4.705,-1.599,67.334,1,4.04,1,1.868,-1.149,66.278,1,4.225,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286322,39.47513,1.77064E+12,0.298,0.48,38.753,0.722,516,1,0.323,0.442,1,0.277,0.499,1,0.3,0.471,1,1.#IO,1.#IO,15,1.039,1,1.#IO,1.#IO,17,1.03,1,-4.705,-1.599,67.334,1,3.788,1,1.868,-1.149,66.278,1,4.225,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286323,39.49145,1.77064E+12,0.298,0.479,38.753,0.739,516,1,0.323,0.443,1,0.276,0.493,1,0.299,0.468,1,1.#IO,1.#IO,15,1.04,1,1.#IO,1.#IO,17,1.028,1,-4.705,-1.599,67.334,1,3.788,1,1.857,-1.143,65.953,1,4.204,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286324,39.50797,1.77064E+12,0.298,0.479,38.753,0.755,516,1,0.329,0.445,1,0.277,0.49,1,0.302,0.468,1,1.#IO,1.#IO,15,1.041,1,1.#IO,1.#IO,17,1.026,1,-4.705,-1.599,67.334,1,3.788,1,1.857,-1.143,65.953,1,4.204,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286325,39.52433,1.77064E+12,0.298,0.479,38.753,0.772,516,1,0.328,0.445,1,0.27,0.494,1,0.298,0.47,1,1.#IO,1.#IO,16,1.037,1,1.#IO,1.#IO,17,1.025,1,-4.705,-1.599,67.334,1,4.04,1,1.857,-1.143,65.953,1,4.204,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286326,39.54084,1.77064E+12,0.298,0.479,38.753,0.788,516,1,0.33,0.446,1,0.266,0.497,1,0.298,0.472,1,1.#IO,1.#IO,16,1.032,1,1.#IO,1.#IO,17,1.025,1,-4.565,-1.55,65.3,1,3.918,1,1.869,-1.148,66.382,1,4.232,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286327,39.55735,1.77064E+12,0.298,0.479,38.753,0.805,516,1,0.349,0.445,1,0.262,0.502,1,0.305,0.474,1,1.#IO,1.#IO,15,1.027,1,1.#IO,1.#IO,17,1.024,1,-4.565,-1.55,65.3,1,3.673,1,1.869,-1.148,66.382,1,4.232,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286328,39.57355,1.77064E+12,0.298,0.479,38.753,0.821,516,1,0.342,0.45,1,0.263,0.521,1,0.303,0.485,1,1.#IO,1.#IO,15,1.026,1,1.#IO,1.#IO,17,1.022,1,-4.565,-1.55,65.3,1,3.673,1,1.869,-1.148,66.382,1,4.232,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286329,39.58997,1.77064E+12,0.298,0.479,38.753,0.837,516,1,0.342,0.449,1,0.262,0.523,1,0.302,0.486,1,1.#IO,1.#IO,15,1.028,1,1.#IO,1.#IO,17,1.022,1,-4.705,-1.6,67.207,1,3.78,1,1.879,-1.164,67.014,1,4.272,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286330,39.60687,1.77064E+12,0.298,0.479,38.753,0.854,516,1,0.334,0.446,1,0.26,0.545,1,0.298,0.495,1,1.#IO,1.#IO,16,1.029,1,1.#IO,1.#IO,17,1.02,1,-4.705,-1.6,67.207,1,4.032,1,1.834,-1.134,65.338,1,4.165,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286331,39.62347,1.77064E+12,0.298,0.48,38.753,0.871,516,1,0.334,0.447,1,0.269,0.557,1,0.302,0.502,1,1.#IO,1.#IO,16,1.03,1,1.#IO,1.#IO,17,1.019,1,-4.705,-1.6,67.207,1,4.032,1,1.834,-1.134,65.338,1,4.165,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286332,39.63963,1.77064E+12,0.298,0.48,38.753,0.887,516,1,0.328,0.442,1,0.275,0.534,1,0.302,0.488,1,1.#IO,1.#IO,16,1.032,1,1.#IO,1.#IO,17,1.018,1,-4.754,-1.618,67.729,1,4.064,1,1.864,-1.165,66.622,1,4.247,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286333,39.65579,1.77064E+12,0.299,0.48,38.753,0.903,516,1,0.323,0.438,1,0.285,0.557,1,0.304,0.497,1,1.#IO,1.#IO,16,1.033,1,1.#IO,1.#IO,17,1.017,1,-4.754,-1.618,67.729,1,4.064,1,1.864,-1.165,66.622,1,4.247,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286334,39.67224,1.77064E+12,0.299,0.48,38.753,0.919,516,1,0.333,0.437,1,0.287,0.532,1,0.31,0.484,1,1.#IO,1.#IO,16,1.034,1,1.#IO,1.#IO,17,1.017,1,-4.754,-1.618,67.729,1,4.064,1,1.864,-1.165,66.622,1,4.247,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286335,39.68857,1.77064E+12,0.299,0.48,38.753,0.936,516,1,0.336,0.438,1,0.28,0.535,1,0.308,0.486,1,1.#IO,1.#IO,16,1.034,1,1.#IO,1.#IO,17,1.016,1,-4.69,-1.605,66.751,1,4.005,1,1.854,-1.17,66.512,1,4.24,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286336,39.70555,1.77064E+12,0.299,0.48,38.753,0.953,516,1,0.323,0.444,1,0.284,0.522,1,0.303,0.483,1,1.#IO,1.#IO,16,1.034,1,1.#IO,1.#IO,17,1.015,1,-4.69,-1.605,66.751,1,4.005,1,1.854,-1.17,66.512,1,4.24,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286337,39.72202,1.77064E+12,0.299,0.48,38.753,0.969,516,1,0.33,0.441,1,0.28,0.513,1,0.305,0.477,1,1.#IO,1.#IO,16,1.032,1,1.#IO,1.#IO,17,1.016,1,-4.69,-1.605,66.751,1,4.005,1,1.854,-1.17,66.512,1,4.24,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286338,39.73856,1.77064E+12,0.299,0.479,38.753,0.986,516,1,0.331,0.441,1,0.277,0.512,1,0.304,0.477,1,1.#IO,1.#IO,16,1.031,1,1.#IO,1.#IO,17,1.018,1,-4.693,-1.609,66.849,1,4.011,1,1.856,-1.167,66.449,1,4.236,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286339,39.75435,1.77064E+12,0.299,0.479,38.753,1.002,516,1,0.338,0.441,1,0.264,0.508,1,0.301,0.475,1,1.#IO,1.#IO,16,1.029,1,1.#IO,1.#IO,17,1.019,1,-4.693,-1.609,66.849,1,4.011,1,1.856,-1.167,66.449,1,4.236,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286340,39.77071,1.77064E+12,0.299,0.479,38.753,1.018,516,1,0.331,0.443,1,0.27,0.525,1,0.301,0.484,1,1.#IO,1.#IO,16,1.03,1,1.#IO,1.#IO,17,1.02,1,-4.693,-1.609,66.849,1,4.011,1,1.856,-1.167,66.449,1,4.236,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286341,39.78723,1.77064E+12,0.299,0.479,38.753,1.034,516,1,0.315,0.438,1,0.266,0.528,1,0.291,0.483,1,1.#IO,1.#IO,16,1.03,1,1.#IO,1.#IO,17,1.019,1,-4.641,-1.586,66.072,1,3.964,1,1.864,-1.165,66.622,1,4.247,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286342,39.80351,1.77064E+12,0.299,0.479,38.753,1.051,516,1,0.307,0.44,1,0.276,0.553,1,0.291,0.496,1,1.#IO,1.#IO,16,1.03,1,1.#IO,1.#IO,17,1.019,1,-4.641,-1.586,66.072,1,3.964,1,1.864,-1.165,66.622,1,4.247,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286343,39.8201,1.77064E+12,0.299,0.479,38.753,1.067,516,1,0.308,0.436,1,0.265,0.556,1,0.286,0.495,1,1.#IO,1.#IO,16,1.03,1,1.#IO,1.#IO,17,1.019,1,-4.641,-1.586,66.072,1,3.964,1,1.864,-1.165,66.622,1,4.247,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286344,39.83664,1.77064E+12,0.299,0.479,38.753,1.084,516,1,0.308,0.435,1,0.266,0.563,1,0.287,0.499,1,1.#IO,1.#IO,16,1.03,1,1.#IO,1.#IO,17,1.021,1,-4.69,-1.596,66.823,1,4.009,1,1.868,-1.162,66.653,1,4.249,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286345,39.85297,1.77064E+12,0.298,0.479,38.753,1.1,516,1,0.317,0.444,1,0.241,0.525,1,0.279,0.485,1,1.#IO,1.#IO,16,1.031,1,1.#IO,1.#IO,17,1.023,1,-4.69,-1.596,66.823,1,4.009,1,1.868,-1.162,66.653,1,4.249,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286346,39.86927,1.77064E+12,0.298,0.479,38.753,1.116,516,1,0.321,0.444,1,0.255,0.523,1,0.288,0.484,1,1.#IO,1.#IO,16,1.032,1,1.#IO,1.#IO,18,1.025,1,-4.69,-1.596,66.823,1,4.009,1,1.868,-1.162,66.653,1,4.499,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286347,39.88573,1.77064E+12,0.298,0.479,38.753,1.133,516,1,0.327,0.444,1,0.261,0.525,1,0.294,0.484,1,1.#IO,1.#IO,16,1.034,1,1.#IO,1.#IO,18,1.025,1,-4.705,-1.6,67.207,1,4.032,1,1.834,-1.134,65.338,1,4.41,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286348,39.90261,1.77064E+12,0.298,0.479,38.753,1.15,516,1,0.341,0.439,1,0.268,0.508,1,0.305,0.474,1,1.#IO,1.#IO,16,1.037,1,1.#IO,1.#IO,17,1.026,1,-4.705,-1.6,67.207,1,4.032,1,1.834,-1.134,65.338,1,4.165,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286349,39.91903,1.77064E+12,0.298,0.479,38.753,1.166,516,1,0.343,0.439,1,0.27,0.515,1,0.306,0.477,1,1.#IO,1.#IO,17,1.037,1,1.#IO,1.#IO,17,1.025,1,-4.705,-1.6,67.207,1,4.284,1,1.834,-1.134,65.338,1,4.165,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286350,39.93573,1.77064E+12,0.298,0.479,38.753,1.183,516,1,0.346,0.442,1,0.273,0.512,1,0.309,0.477,1,1.#IO,1.#IO,17,1.035,1,1.#IO,1.#IO,17,1.026,1,-4.612,-1.572,65.922,1,4.203,1,1.836,-1.137,65,1,4.144,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286351,39.9521,1.77064E+12,0.298,0.48,38.753,1.199,516,1,0.32,0.448,1,0.265,0.57,1,0.293,0.51,1,1.#IO,1.#IO,17,1.033,1,1.#IO,1.#IO,17,1.027,1,-4.612,-1.572,65.922,1,4.203,1,1.836,-1.137,65,1,4.144,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286352,39.96799,1.77064E+12,0.298,0.48,38.753,1.215,516,1,0.327,0.451,1,0.255,0.551,1,0.291,0.501,1,1.#IO,1.#IO,16,1.031,1,1.#IO,1.#IO,17,1.029,1,-4.612,-1.572,65.922,1,3.955,1,1.836,-1.137,65,1,4.144,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286353,39.98515,1.77064E+12,0.298,0.48,38.753,1.232,516,1,0.336,0.437,1,0.269,0.509,1,0.302,0.473,1,1.#IO,1.#IO,16,1.032,1,1.#IO,1.#IO,17,1.028,1,-4.729,-1.621,67.642,1,4.059,1,1.85,-1.152,65.489,1,4.175,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286354,40.00091,1.77064E+12,0.298,0.48,38.753,1.248,516,1,0.328,0.454,1,0.271,0.525,1,0.3,0.49,1,1.#IO,1.#IO,16,1.032,1,1.#IO,1.#IO,17,1.028,1,-4.729,-1.621,67.642,1,4.059,1,1.85,-1.152,65.489,1,4.175,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286355,40.01729,1.77064E+12,0.298,0.48,38.753,1.265,516,1,0.33,0.457,1,0.272,0.511,1,0.301,0.484,1,1.#IO,1.#IO,16,1.033,1,1.#IO,1.#IO,17,1.028,1,-4.729,-1.621,67.642,1,4.059,1,1.85,-1.152,65.489,1,4.175,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286356,40.03378,1.77064E+12,0.298,0.48,38.753,1.281,516,1,0.327,0.44,1,0.273,0.505,1,0.3,0.473,1,1.#IO,1.#IO,16,1.031,1,1.#IO,1.#IO,17,1.03,1,-4.601,-1.578,65.766,1,3.946,1,1.879,-1.171,66.602,1,4.246,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286357,40.05016,1.77064E+12,0.298,0.48,38.753,1.297,516,1,0.32,0.439,1,0.276,0.523,1,0.298,0.481,1,1.#IO,1.#IO,16,1.03,1,1.#IO,1.#IO,17,1.031,1,-4.601,-1.578,65.766,1,3.946,1,1.879,-1.171,66.602,1,4.246,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286358,40.06651,1.77064E+12,0.298,0.481,38.753,1.314,516,1,0.338,0.459,1,0.271,0.567,1,0.305,0.513,1,1.#IO,1.#IO,16,1.028,1,1.#IO,1.#IO,17,1.031,1,-4.601,-1.578,65.766,1,3.946,1,1.879,-1.171,66.602,1,4.246,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286359,40.08297,1.77064E+12,0.298,0.481,38.753,1.33,516,1,0.339,0.459,1,0.282,0.508,1,0.31,0.483,1,1.#IO,1.#IO,16,1.027,1,1.#IO,1.#IO,17,1.031,1,-4.6,-1.581,65.75,1,3.945,1,1.879,-1.171,66.602,1,4.246,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286360,40.09932,1.77064E+12,0.299,0.48,38.753,1.347,516,1,0.333,0.456,1,0.27,0.499,1,0.302,0.478,1,1.#IO,1.#IO,16,1.025,1,1.#IO,1.#IO,17,1.031,1,-4.6,-1.581,65.75,1,3.945,1,1.879,-1.171,66.602,1,4.246,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286361,40.11624,1.77064E+12,0.299,0.48,38.753,1.363,516,1,0.325,0.443,1,0.272,0.516,1,0.298,0.479,1,1.#IO,1.#IO,16,1.025,1,1.#IO,1.#IO,17,1.032,1,-4.6,-1.581,65.75,1,3.945,1,1.879,-1.171,66.602,1,4.246,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286362,40.13281,1.77064E+12,0.299,0.48,38.753,1.38,516,1,0.325,0.443,1,0.265,0.558,1,0.295,0.501,1,1.#IO,1.#IO,16,1.024,1,1.#IO,1.#IO,17,1.032,1,-4.601,-1.578,65.766,1,3.946,1,1.85,-1.152,65.489,1,4.175,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286363,40.14881,1.77064E+12,0.299,0.48,38.753,1.396,516,1,0.33,0.443,1,0.259,0.519,1,0.295,0.48,1,1.#IO,1.#IO,16,1.023,1,1.#IO,1.#IO,17,1.032,1,-4.601,-1.578,65.766,1,3.946,1,1.85,-1.152,65.489,1,4.175,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286364,40.16516,1.77064E+12,0.299,0.48,38.753,1.412,516,1,0.32,0.441,1,0.255,0.519,1,0.288,0.479,1,1.#IO,1.#IO,16,1.022,1,1.#IO,1.#IO,17,1.03,1,-4.601,-1.578,65.766,1,3.946,1,1.85,-1.152,65.489,1,4.175,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286365,40.18143,1.77064E+12,0.299,0.481,38.753,1.429,516,1,0.324,0.441,1,0.249,0.569,1,0.287,0.505,1,1.#IO,1.#IO,16,1.021,1,1.#IO,1.#IO,17,1.029,1,-4.6,-1.575,65.75,1,3.945,1,1.85,-1.145,65.399,1,4.169,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286366,40.19798,1.77064E+12,0.299,0.481,38.753,1.445,516,1,0.351,0.46,1,0.273,0.552,1,0.312,0.506,1,1.#IO,1.#IO,16,1.02,1,1.#IO,1.#IO,17,1.027,1,-4.6,-1.575,65.75,1,3.945,1,1.85,-1.145,65.399,1,4.169,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286367,40.21472,1.77064E+12,0.299,0.481,38.753,1.462,516,1,0.328,0.447,1,0.267,0.523,1,0.298,0.485,1,1.#IO,1.#IO,17,1.018,1,1.#IO,1.#IO,17,1.027,1,-4.6,-1.575,65.75,1,4.192,1,1.85,-1.145,65.399,1,4.169,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286368,40.23143,1.77064E+12,0.298,0.481,38.753,1.479,516,1,0.323,0.46,1,0.262,0.527,1,0.293,0.494,1,1.#IO,1.#IO,17,1.017,1,1.#IO,1.#IO,17,1.028,1,-4.612,-1.572,65.922,1,4.203,1,1.856,-1.146,65.73,1,4.19,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286369,40.24782,1.77064E+12,0.299,0.482,38.753,1.495,516,1,0.338,0.439,1,0.27,0.514,1,0.304,0.477,1,1.#IO,1.#IO,17,1.015,1,1.#IO,1.#IO,17,1.029,1,-4.612,-1.572,65.922,1,4.203,1,1.856,-1.146,65.73,1,4.19,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286370,40.26366,1.77064E+12,0.299,0.482,38.753,1.511,516,1,0.345,0.463,1,0.265,0.519,1,0.305,0.491,1,1.#IO,1.#IO,17,1.015,1,1.#IO,1.#IO,18,1.028,1,-4.612,-1.572,65.922,1,4.203,1,1.856,-1.146,65.73,1,4.437,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286371,40.28007,1.77064E+12,0.299,0.483,38.753,1.527,516,1,0.341,0.46,1,0.27,0.501,1,0.305,0.48,1,1.#IO,1.#IO,17,1.017,1,1.#IO,1.#IO,18,1.026,1,-4.705,-1.6,67.207,1,4.284,1,1.859,-1.146,66.008,1,4.456,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286372,40.29692,1.77064E+12,0.299,0.483,38.753,1.544,516,1,0.338,0.462,1,0.248,0.563,1,0.293,0.512,1,1.#IO,1.#IO,17,1.018,1,1.#IO,1.#IO,18,1.024,1,-4.705,-1.6,67.207,1,4.284,1,1.859,-1.146,66.008,1,4.456,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286373,40.31353,1.77064E+12,0.299,0.484,38.753,1.561,516,1,0.339,0.465,1,0.246,0.563,1,0.293,0.514,1,1.#IO,1.#IO,17,1.018,1,1.#IO,1.#IO,18,1.023,1,-4.705,-1.6,67.207,1,4.284,1,1.859,-1.146,66.008,1,4.456,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286374,40.3299,1.77064E+12,0.299,0.484,38.753,1.577,516,1,0.334,0.449,1,0.247,0.563,1,0.291,0.506,1,1.#IO,1.#IO,17,1.016,1,1.#IO,1.#IO,18,1.023,1,-4.612,-1.573,65.752,1,4.192,1,1.856,-1.149,66.143,1,4.465,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286375,40.34641,1.77064E+12,0.299,0.485,38.753,1.594,516,1,0.334,0.459,1,0.243,0.588,1,0.288,0.523,1,1.#IO,1.#IO,16,1.014,1,1.#IO,1.#IO,18,1.024,1,-4.612,-1.573,65.752,1,3.945,1,1.856,-1.149,66.143,1,4.465,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286376,40.36221,1.77064E+12,0.299,0.486,38.753,1.609,516,1,0.343,0.462,1,0.261,0.58,1,0.302,0.521,1,1.#IO,1.#IO,16,1.014,1,1.#IO,1.#IO,18,1.023,1,-4.612,-1.573,65.752,1,3.945,1,1.856,-1.149,66.143,1,4.465,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286377,40.3786,1.77064E+12,0.299,0.487,38.753,1.626,516,1,0.329,0.457,1,0.27,0.531,1,0.299,0.494,1,1.#IO,1.#IO,16,1.015,1,1.#IO,1.#IO,18,1.023,1,-4.672,-1.594,66.496,1,3.99,1,1.868,-1.166,66.653,1,4.499,1,1.685,0.887,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286378,40.39509,1.77064E+12,0.299,0.487,38.753,1.642,516,1,0.33,0.454,1,0.256,0.52,1,0.293,0.486,1,1.#IO,1.#IO,16,1.016,1,1.#IO,1.#IO,18,1.023,1,-4.672,-1.594,66.496,1,3.99,1,1.868,-1.166,66.653,1,4.499,1,1.652,0.854,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286379,40.41205,1.77064E+12,0.298,0.488,38.753,1.659,516,1,0.338,0.456,1,0.253,0.559,1,0.295,0.508,1,1.#IO,1.#IO,16,1.018,1,1.#IO,1.#IO,18,1.023,1,-4.752,-1.62,67.62,1,4.057,1,1.868,-1.166,66.653,1,4.499,1,1.643,0.844,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286380,40.4286,1.77064E+12,0.298,0.488,38.753,1.676,516,1,0.334,0.454,1,0.251,0.567,1,0.292,0.511,1,1.#IO,1.#IO,16,1.018,1,1.#IO,1.#IO,18,1.023,1,-4.672,-1.594,66.496,1,3.99,1,1.868,-1.166,66.653,1,4.499,1,1.642,0.833,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286381,40.4446,1.77064E+12,0.298,0.489,38.753,1.692,516,1,0.332,0.454,1,0.27,0.569,1,0.301,0.512,1,1.#IO,1.#IO,17,1.019,1,1.#IO,1.#IO,18,1.023,1,-4.672,-1.594,66.496,1,4.239,1,1.868,-1.166,66.653,1,4.499,1,1.648,0.821,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286382,40.46096,1.77064E+12,0.298,0.49,38.753,1.708,516,1,0.325,0.452,1,0.262,0.58,1,0.294,0.516,1,1.#IO,1.#IO,17,1.02,1,1.#IO,1.#IO,18,1.024,1,-4.672,-1.594,66.496,1,4.239,1,1.868,-1.166,66.653,1,4.499,1,1.662,0.813,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
286383,40.47728,1.77064E+12,0.298,0.49,38.753,1.725,516,1,0.324,0.451,1,0.26,0.578,1,0.292,0.515,1,1.#IO,1.#IO,17,1.022,1,1.#IO,1.#IO,18,1.025,1,-4.754,-1.621,67.729,1,4.318,1,1.868,-1.159,66.653,1,4.499,1,1.687,0.808,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77064E+12
